review_id,review_title,review_text,star_rating,tag,review_date
5107,Contributions showing correctly,The payment records were easy to understand and everything matched up. It gave me more confidence in managing my pension. Employer contributions appeared as expected and without delay. No real complaints from me.,5,contributions,2025-09-16
5108,Digital experience was poor,I had problems with the app not working properly. The online account experience was poor and frustrating. I would be hesitant to recommend them.,1,website_app,2024-07-11
5109,Login issue resolved quickly,"The access problem was sorted without much hassle. The whole experience felt straightforward. I had a login issue at first, but it was resolved quickly. I would happily use the service again.",5,login_access,2025-12-25
5110,Website easy to use,The website was clear and easy to navigate. Everything felt well organised. The online experience was smooth and straightforward. A positive experience all round.,5,website_app,2024-10-25
5111,Charges seem fair,The overall value for money feels good to me. The fees seem fair for the service being provided. Very satisfied overall.,5,fees_charges,2025-11-21
5112,Access problem sorted,Support helped me regain access to the account very quickly. The information provided was clear. A positive experience all round.,5,login_access,2024-05-18
5113,Online account is simple to navigate,I found the app simple to use and reliable. The online experience was smooth and straightforward. I would happily use the service again.,5,website_app,2024-01-27
5114,Transparent charges,The fees seem fair for the service being provided. The whole experience felt straightforward. I was happy with the transparency around charges. No real complaints from me.,5,fees_charges,2025-12-17
5115,Move from old provider was simple,The process of moving my old pension was straightforward. It gave me more confidence in managing my pension. My pension transfer was handled smoothly from start to finish. I would happily use the service again.,5,pension_transfer,2025-04-24
5116,Support fixed my login issue,"I had a login issue at first, but it was resolved quickly. The information provided was clear. I would happily use the service again.",5,login_access,2025-12-03
5117,Good returns overall,The fund performance has been stronger than I expected. I have been pleased with how my pension pot has grown. I would recommend them.,5,fund_performance,2025-09-04
